iso3,category,subject,is_africa,grade_numeric,income_level,income_level_code,Region_Code,Region,n_readskill,n_numbskill,proficiency_rate,n,grade_stage,proficiency_loess_span1
AZE,All,numeracy,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,334,334,57.9475109835872,334,Primary (Grades 1-3),57.0758503810296
AZE,All,numeracy,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,347,347,65.19458526866579,347,Primary (Grades 1-3),66.06196157497067
AZE,All,numeracy,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,351,351,74.9848373086532,351,Upper Primary (Grades 4-6),72.74823276836196
AZE,All,numeracy,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,356,356,75.497162963198,356,Upper Primary (Grades 4-6),77.10983412237687
AZE,All,numeracy,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,338,338,79.7663157884266,338,Upper Primary (Grades 4-6),79.55488373041364
AZE,All,numeracy,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,361,361,80.93214702639861,361,Lower Secondary (Grades 7-9),81.04405582188936
AZE,All,numeracy,FALSE,8,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,328,328,80.3830639094477,328,Lower Secondary (Grades 7-9),81.4513600711724
AZE,All,numeracy,FALSE,9,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,98,98,81.4443305439879,98,Lower Secondary (Grades 7-9),80.79175151884557
AZE,All,reading,FALSE,1,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,178,178,48.9701936894131,178,Primary (Grades 1-3),49.53944030313332
AZE,All,reading,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,334,334,58.9138109857853,334,Primary (Grades 1-3),55.8605358753553
AZE,All,reading,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,347,347,56.356452098085995,347,Primary (Grades 1-3),61.604966406844746
AZE,All,reading,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,351,351,69.8787113887535,351,Upper Primary (Grades 4-6),66.58377939744396
AZE,All,reading,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,356,356,67.4260951921906,356,Upper Primary (Grades 4-6),71.45052201294166
AZE,All,reading,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,338,338,78.79860681196949,338,Upper Primary (Grades 4-6),74.17904462866497
AZE,All,reading,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,361,361,73.0446177159193,361,Lower Secondary (Grades 7-9),75.09127049507408
AZE,All,reading,FALSE,8,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,328,328,73.7061671233642,328,Lower Secondary (Grades 7-9),74.10671273680252
AZE,All,reading,FALSE,9,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,98,98,71.6472466324663,98,Lower Secondary (Grades 7-9),71.20394589251347
AZE,female,numeracy,FALSE,1,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,66,66,45.6514091997062,66,Primary (Grades 1-3),44.4951212198408
AZE,female,numeracy,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,158,158,53.9347147233721,158,Primary (Grades 1-3),55.64921857752255
AZE,female,numeracy,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,143,143,63.921440258888,143,Primary (Grades 1-3),64.80174030302773
AZE,female,numeracy,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,145,145,72.7306559703697,145,Upper Primary (Grades 4-6),71.92952398223622
AZE,female,numeracy,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,158,158,78.507458166979,158,Upper Primary (Grades 4-6),77.17295396764108
AZE,female,numeracy,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,153,153,78.2299097261442,153,Upper Primary (Grades 4-6),79.58160238867416
AZE,female,numeracy,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,168,168,78.8393018409842,168,Lower Secondary (Grades 7-9),80.46407756122235
AZE,female,numeracy,FALSE,8,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,144,144,80.7982672238586,144,Lower Secondary (Grades 7-9),79.5303450522452
AZE,female,numeracy,FALSE,9,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,46,46,76.7319697214101,46,Lower Secondary (Grades 7-9),76.91680057721258
AZE,female,reading,FALSE,1,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,66,66,54.126354278689305,66,Primary (Grades 1-3),55.553392279238
AZE,female,reading,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,158,158,65.066047964251,158,Primary (Grades 1-3),59.202279327931016
AZE,female,reading,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,143,143,56.8256694222366,143,Primary (Grades 1-3),63.20210231343343
AZE,female,reading,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,145,145,64.0371258923956,145,Upper Primary (Grades 4-6),67.11551629686491
AZE,female,reading,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,158,158,76.4614898563627,158,Upper Primary (Grades 4-6),71.87169784775358
AZE,female,reading,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,153,153,74.9419533797639,153,Upper Primary (Grades 4-6),74.83852133466402
AZE,female,reading,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,168,168,75.1645252141645,168,Lower Secondary (Grades 7-9),76.02945959753079
AZE,female,reading,FALSE,8,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,144,144,73.686916560951,144,Lower Secondary (Grades 7-9),75.46658586045231
AZE,female,reading,FALSE,9,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,46,46,74.4208576049887,46,Lower Secondary (Grades 7-9),73.1988891435784
AZE,fourth,numeracy,FALSE,1,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,35,35,53.478869764346605,35,Primary (Grades 1-3),55.783023860905914
AZE,fourth,numeracy,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,50,50,75.5301630987653,50,Primary (Grades 1-3),70.833983897045
AZE,fourth,numeracy,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,53,53,76.2512392447962,53,Primary (Grades 1-3),80.74859628736186
AZE,fourth,numeracy,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,45,45,93.8785167088267,45,Upper Primary (Grades 4-6),85.64333241148901
AZE,fourth,numeracy,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,47,47,90.885311750106,47,Upper Primary (Grades 4-6),85.20051732465254
AZE,fourth,numeracy,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,44,44,68.5076433668388,44,Upper Primary (Grades 4-6),84.68747695388791
AZE,fourth,numeracy,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,54,54,90.9466121009299,54,Lower Secondary (Grades 7-9),85.58219182135349
AZE,fourth,numeracy,FALSE,8,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,60,60,88.71697508592949,60,Lower Secondary (Grades 7-9),87.87937053813596
AZE,fourth,numeracy,FALSE,9,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,14,14,91.293315115294,14,Lower Secondary (Grades 7-9),91.87921452107462
AZE,fourth,reading,FALSE,1,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,35,35,55.227350335160295,35,Primary (Grades 1-3),58.525286776126684
AZE,fourth,reading,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,50,50,69.456194584288,50,Primary (Grades 1-3),66.3429450049663
AZE,fourth,reading,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,53,53,72.4647165895186,53,Primary (Grades 1-3),71.01197013869447
AZE,fourth,reading,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,45,45,87.1381980323948,45,Upper Primary (Grades 4-6),73.09378871220456
AZE,fourth,reading,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,47,47,56.2304269853675,47,Upper Primary (Grades 4-6),71.52237977442968
AZE,fourth,reading,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,44,44,75.1895499755996,44,Upper Primary (Grades 4-6),73.32838466616026
AZE,fourth,reading,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,54,54,81.8313864685818,54,Lower Secondary (Grades 7-9),76.44417381415624
AZE,fourth,reading,FALSE,8,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,60,60,80.9442567580291,60,Lower Secondary (Grades 7-9),81.44658854191827
AZE,fourth,reading,FALSE,9,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,14,14,86.85597843746929,14,Lower Secondary (Grades 7-9),88.03337482948058
AZE,male,numeracy,FALSE,1,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,112,112,45.1023045398095,112,Primary (Grades 1-3),47.225335943599966
AZE,male,numeracy,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,176,176,62.0924910076057,176,Primary (Grades 1-3),58.42025822831575
AZE,male,numeracy,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,204,204,66.1100515925238,204,Primary (Grades 1-3),67.08050723264502
AZE,male,numeracy,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,206,206,76.61458214551709,206,Upper Primary (Grades 4-6),73.27521574063454
AZE,male,numeracy,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,198,198,72.7729443842975,198,Upper Primary (Grades 4-6),76.8386438942206
AZE,male,numeracy,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,185,185,80.8968493825983,185,Upper Primary (Grades 4-6),79.56469612642361
AZE,male,numeracy,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,193,193,83.5020236181743,193,Lower Secondary (Grades 7-9),81.69163454489795
AZE,male,numeracy,FALSE,8,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,184,184,80.092641042831,184,Lower Secondary (Grades 7-9),83.33320872094315
AZE,male,numeracy,FALSE,9,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,52,52,85.689312230819,52,Lower Secondary (Grades 7-9),84.37324351363887
AZE,male,reading,FALSE,1,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,112,112,45.8141815441344,112,Primary (Grades 1-3),45.11272762873061
AZE,male,reading,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,176,176,52.5589158639974,176,Primary (Grades 1-3),53.03257002582181
AZE,male,reading,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,204,204,56.019057178001,204,Primary (Grades 1-3),59.825825117912814
AZE,male,reading,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,206,206,74.1021044406353,206,Upper Primary (Grades 4-6),65.5321047072203
AZE,male,reading,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,198,198,59.2493589103406,198,Upper Primary (Grades 4-6),70.56078923960271
AZE,male,reading,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,185,185,81.6364479095948,185,Upper Primary (Grades 4-6),73.06575000614848
AZE,male,reading,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,193,193,70.4415103793431,193,Lower Secondary (Grades 7-9),73.83559580611187
AZE,male,reading,FALSE,8,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,184,184,73.7196323422725,184,Lower Secondary (Grades 7-9),72.6549490777158
AZE,male,reading,FALSE,9,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,52,52,69.14872662772889,52,Lower Secondary (Grades 7-9),69.45477139009495
AZE,middle,numeracy,FALSE,1,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,40,40,54.1206482826405,40,Primary (Grades 1-3),55.98163047699785
AZE,middle,numeracy,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,85,85,65.99425078258831,85,Primary (Grades 1-3),64.45743007197822
AZE,middle,numeracy,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,83,83,77.4849902719168,83,Primary (Grades 1-3),71.70776207110404
AZE,middle,numeracy,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,85,85,70.8350475649288,85,Upper Primary (Grades 4-6),77.80337177844459
AZE,middle,numeracy,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,79,79,81.3448153495073,79,Upper Primary (Grades 4-6),82.19154578274907
AZE,middle,numeracy,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,82,82,91.3051591846243,82,Upper Primary (Grades 4-6),86.29640370045409
AZE,middle,numeracy,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,83,83,90.11184334256541,83,Lower Secondary (Grades 7-9),88.29044991237328
AZE,middle,numeracy,FALSE,8,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,71,71,84.22857605672141,71,Lower Secondary (Grades 7-9),88.5462399513087
AZE,middle,numeracy,FALSE,9,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,22,22,88.3336053703059,22,Lower Secondary (Grades 7-9),86.77002383135867
AZE,middle,reading,FALSE,1,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,40,40,50.462188874191604,40,Primary (Grades 1-3),50.56062686877766
AZE,middle,reading,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,85,85,58.618367723173904,85,Primary (Grades 1-3),59.18795531052488
AZE,middle,reading,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,83,83,66.2058910632409,83,Primary (Grades 1-3),65.74059271904045
AZE,middle,reading,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,85,85,75.3812968270385,85,Upper Primary (Grades 4-6),70.35309525749635
AZE,middle,reading,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,79,79,61.5734374499329,79,Upper Primary (Grades 4-6),72.82790526670075
AZE,middle,reading,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,82,82,85.0980117394115,82,Upper Primary (Grades 4-6),72.72863478755625
AZE,middle,reading,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,83,83,65.03801363982829,83,Lower Secondary (Grades 7-9),73.29629657155688
AZE,middle,reading,FALSE,8,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,71,71,73.8812347818819,71,Lower Secondary (Grades 7-9),73.56553548320618
AZE,middle,reading,FALSE,9,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,22,22,74.7147891615856,22,Lower Secondary (Grades 7-9),73.5943313833331
AZE,poorest,numeracy,FALSE,1,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,39,39,3.10838000510057,39,Primary (Grades 1-3),5.300741357409596
AZE,poorest,numeracy,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,91,91,30.1225354977196,91,Primary (Grades 1-3),27.207671260586544
AZE,poorest,numeracy,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,90,90,42.370256845057405,90,Primary (Grades 1-3),42.84679003588692
AZE,poorest,numeracy,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,86,86,59.8072518303252,86,Upper Primary (Grades 4-6),52.46544701105839
AZE,poorest,numeracy,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,97,97,52.9892638849021,97,Upper Primary (Grades 4-6),55.37780627530049
AZE,poorest,numeracy,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,85,85,52.112231750476404,85,Upper Primary (Grades 4-6),56.823340768603586
AZE,poorest,numeracy,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,94,94,57.50634956366349,94,Lower Secondary (Grades 7-9),57.44978560568271
AZE,poorest,numeracy,FALSE,8,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,90,90,60.1057898739228,90,Lower Secondary (Grades 7-9),56.992545339586066
AZE,poorest,numeracy,FALSE,9,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,29,29,54.258385424509605,29,Lower Secondary (Grades 7-9),55.63549998421907
AZE,poorest,reading,FALSE,1,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,39,39,20.8627758215405,39,Primary (Grades 1-3),20.8368402146339
AZE,poorest,reading,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,91,91,31.5967970906393,91,Primary (Grades 1-3),32.19353165593297
AZE,poorest,reading,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,90,90,44.092834425169805,90,Primary (Grades 1-3),42.015435036429686
AZE,poorest,reading,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,86,86,47.387226159363,86,Upper Primary (Grades 4-6),50.30400164421482
AZE,poorest,reading,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,97,97,58.0957200259549,97,Upper Primary (Grades 4-6),56.83628260947887
AZE,poorest,reading,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,85,85,63.736480592068,85,Upper Primary (Grades 4-6),63.19140553133067
AZE,poorest,reading,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,94,94,62.6932143168508,94,Lower Secondary (Grades 7-9),64.6608161472111
AZE,poorest,reading,FALSE,8,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,90,90,70.7874185756944,90,Lower Secondary (Grades 7-9),61.574830952302214
AZE,poorest,reading,FALSE,9,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,29,29,49.098804198919,29,Lower Secondary (Grades 7-9),53.97252061308754
AZE,richest,numeracy,FALSE,1,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,18,18,80.826231284429,18,Primary (Grades 1-3),72.02450840082277
AZE,richest,numeracy,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,31,31,63.5187199149622,31,Primary (Grades 1-3),75.9483663501201
AZE,richest,numeracy,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,30,30,71.8914870410979,30,Primary (Grades 1-3),80.93476608551168
AZE,richest,numeracy,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,35,35,98.1346275202077,35,Upper Primary (Grades 4-6),86.80362987829662
AZE,richest,numeracy,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,31,31,89.5585258665626,31,Upper Primary (Grades 4-6),95.27414577676325
AZE,richest,numeracy,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,41,41,100,41,Upper Primary (Grades 4-6),95.14367986253701
AZE,richest,numeracy,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,36,36,85.1620521611962,36,Lower Secondary (Grades 7-9),95.09045922564017
AZE,richest,numeracy,FALSE,8,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,29,29,95.4729537491854,29,Lower Secondary (Grades 7-9),93.60093983068317
AZE,richest,numeracy,FALSE,9,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,14,14,92.3954408777098,14,Lower Secondary (Grades 7-9),91.10705845590107
AZE,richest,reading,FALSE,1,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,18,18,82.62607019886819,18,Primary (Grades 1-3),80.1527642640436
AZE,richest,reading,FALSE,2,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,31,31,78.4961650693038,31,Primary (Grades 1-3),75.82313478596103
AZE,richest,reading,FALSE,3,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,30,30,59.8052608734155,30,Primary (Grades 1-3),75.40205327510994
AZE,richest,reading,FALSE,4,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,35,35,81.413559539722,35,Upper Primary (Grades 4-6),78.13306996984608
AZE,richest,reading,FALSE,5,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,31,31,85.6990034137693,31,Upper Primary (Grades 4-6),86.66302561561713
AZE,richest,reading,FALSE,6,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,41,41,95.08419637192989,41,Upper Primary (Grades 4-6),90.01251548481443
AZE,richest,reading,FALSE,7,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,36,36,88.476172216427,36,Lower Secondary (Grades 7-9),89.26692173317745
