iso3,is_africa,year,grade_band,category,income_level,income_level_code,Region_Code,Region,subject,proficiency_rate,n
BEN,TRUE,2021,Primary (1-3),Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,0.5475299634471871,485
BEN,TRUE,2021,Primary (1-3),Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,1.7654142394395298,485
BEN,TRUE,2021,Upper Primary (4-6),Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,14.592511419226001,372
BEN,TRUE,2021,Upper Primary (4-6),Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,16.5018103760141,372
BEN,TRUE,2021,Lower Secondary (7-9),Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,51.1163612005376,105
BEN,TRUE,2021,Lower Secondary (7-9),Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,52.7096608327398,105
BEN,TRUE,2021,Other,Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,74.2550106279414,3
BEN,TRUE,2021,Other,Second,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,100,3
BEN,TRUE,2021,not in school current year,Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,2.2484472102283,317
BEN,TRUE,2021,not in school current year,Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,5.2295190387236,317
BEN,TRUE,2021,Primary (1-3),Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,0.988944405824316,455
BEN,TRUE,2021,Primary (1-3),Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,2.43675029260505,455
BEN,TRUE,2021,Upper Primary (4-6),Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,15.082666992144,419
BEN,TRUE,2021,Upper Primary (4-6),Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,16.4834313453858,419
BEN,TRUE,2021,Lower Secondary (7-9),Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,49.6324112270209,174
BEN,TRUE,2021,Lower Secondary (7-9),Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,59.1519911062351,174
BEN,TRUE,2021,Other,Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,53.587983249356995,9
BEN,TRUE,2021,Other,Middle,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,96.9622623508171,9
BEN,TRUE,2021,not in school current year,Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,7.1505594018887395,183
BEN,TRUE,2021,not in school current year,Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,7.81920427520851,183
BEN,TRUE,2021,Primary (1-3),Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,1.8882487318090497,408
BEN,TRUE,2021,Primary (1-3),Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,2.16286727143213,408
BEN,TRUE,2021,Upper Primary (4-6),Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,16.5756023282245,511
BEN,TRUE,2021,Upper Primary (4-6),Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,20.4714385903568,511
BEN,TRUE,2021,Lower Secondary (7-9),Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,42.5433587944582,260
BEN,TRUE,2021,Lower Secondary (7-9),Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,55.490384601918194,260
BEN,TRUE,2021,Other,Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,80.7164634906366,20
BEN,TRUE,2021,Other,Fourth,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,100,20
BEN,TRUE,2021,not in school current year,Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,5.53361680381379,140
BEN,TRUE,2021,not in school current year,Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,7.738122402262861,140
BEN,TRUE,2021,Primary (1-3),Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,4.54508633788934,259
BEN,TRUE,2021,Primary (1-3),Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,4.48312827112376,259
BEN,TRUE,2021,Upper Primary (4-6),Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,30.211544670309,502
BEN,TRUE,2021,Upper Primary (4-6),Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,37.4382471830137,502
BEN,TRUE,2021,Lower Secondary (7-9),Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,52.5416108590954,345
BEN,TRUE,2021,Lower Secondary (7-9),Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,58.7698099064356,345
BEN,TRUE,2021,Other,Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,81.4566563701151,66
BEN,TRUE,2021,Other,Richest,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,79.4528149254256,66
BEN,TRUE,2021,not in school current year,Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,1.12319850139935,1297
BEN,TRUE,2021,not in school current year,Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,1.87950112294254,1297
BEN,TRUE,2021,Primary (1-3),Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,1.22359975451203,1241
BEN,TRUE,2021,Primary (1-3),Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,2.1027620953632398,1241
BEN,TRUE,2021,Upper Primary (4-6),Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,14.4627776608335,971
BEN,TRUE,2021,Upper Primary (4-6),Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,19.8728264427676,971
BEN,TRUE,2021,Lower Secondary (7-9),Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,48.9371782616139,340
BEN,TRUE,2021,Lower Secondary (7-9),Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,56.9593478359537,340
BEN,TRUE,2021,Other,Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,reading,86.5105414996722,23
BEN,TRUE,2021,Other,Rural,Lower middle income,LMC,UNICEF_WCA,West and Central Africa,numeracy,96.5687872067307,23
BGD,FALSE,2019,not in school current year,All,Lower middle income,LMC,UNICEF_SA,South Asia,reading,19.6167753938751,1931
BGD,FALSE,2019,not in school current year,All,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,11.6044253008881,1935
BGD,FALSE,2019,Primary (1-3),All,Lower middle income,LMC,UNICEF_SA,South Asia,reading,21.3261286707671,7344
BGD,FALSE,2019,Primary (1-3),All,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,10.8541172639175,7373
BGD,FALSE,2019,Upper Primary (4-6),All,Lower middle income,LMC,UNICEF_SA,South Asia,reading,60.486281915749394,7729
BGD,FALSE,2019,Upper Primary (4-6),All,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,32.2208843415491,7759
BGD,FALSE,2019,Lower Secondary (7-9),All,Lower middle income,LMC,UNICEF_SA,South Asia,reading,83.7242855089486,4970
BGD,FALSE,2019,Lower Secondary (7-9),All,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,51.9857244736555,4983
BGD,FALSE,2019,Other,All,Lower middle income,LMC,UNICEF_SA,South Asia,reading,91.2514880486767,289
BGD,FALSE,2019,Other,All,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,65.2353990647603,292
BGD,FALSE,2019,not in school current year,Poorest,Lower middle income,LMC,UNICEF_SA,South Asia,reading,16.4523047985881,662
BGD,FALSE,2019,not in school current year,Poorest,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,10.5485367762631,662
BGD,FALSE,2019,Primary (1-3),Poorest,Lower middle income,LMC,UNICEF_SA,South Asia,reading,14.647780297670801,2039
BGD,FALSE,2019,Primary (1-3),Poorest,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,7.80988097733596,2047
BGD,FALSE,2019,Upper Primary (4-6),Poorest,Lower middle income,LMC,UNICEF_SA,South Asia,reading,47.5079238803381,1755
BGD,FALSE,2019,Upper Primary (4-6),Poorest,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,25.086576202542897,1762
BGD,FALSE,2019,Lower Secondary (7-9),Poorest,Lower middle income,LMC,UNICEF_SA,South Asia,reading,77.81479188507771,857
BGD,FALSE,2019,Lower Secondary (7-9),Poorest,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,44.134836346353204,858
BGD,FALSE,2019,Other,Poorest,Lower middle income,LMC,UNICEF_SA,South Asia,reading,93.8289547021263,40
BGD,FALSE,2019,Other,Poorest,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,61.870797271341004,40
BGD,FALSE,2019,not in school current year,Second,Lower middle income,LMC,UNICEF_SA,South Asia,reading,20.8435612356947,461
BGD,FALSE,2019,not in school current year,Second,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,11.8586767045147,462
BGD,FALSE,2019,Primary (1-3),Second,Lower middle income,LMC,UNICEF_SA,South Asia,reading,15.506512405318901,1702
BGD,FALSE,2019,Primary (1-3),Second,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,8.785851291733241,1708
BGD,FALSE,2019,Upper Primary (4-6),Second,Lower middle income,LMC,UNICEF_SA,South Asia,reading,55.638046742368296,1774
BGD,FALSE,2019,Upper Primary (4-6),Second,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,30.553979116345296,1780
BGD,FALSE,2019,Lower Secondary (7-9),Second,Lower middle income,LMC,UNICEF_SA,South Asia,reading,82.9003625996164,1029
BGD,FALSE,2019,Lower Secondary (7-9),Second,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,48.9998236043689,1035
BGD,FALSE,2019,Other,Second,Lower middle income,LMC,UNICEF_SA,South Asia,reading,88.14348409746219,42
BGD,FALSE,2019,Other,Second,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,60.2287776316763,42
BGD,FALSE,2019,not in school current year,Middle,Lower middle income,LMC,UNICEF_SA,South Asia,reading,17.4845133082312,341
BGD,FALSE,2019,not in school current year,Middle,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,11.6464890238973,342
BGD,FALSE,2019,Primary (1-3),Middle,Lower middle income,LMC,UNICEF_SA,South Asia,reading,19.9398268821015,1346
BGD,FALSE,2019,Primary (1-3),Middle,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,9.49473139774936,1351
BGD,FALSE,2019,Upper Primary (4-6),Middle,Lower middle income,LMC,UNICEF_SA,South Asia,reading,61.87898929306171,1660
BGD,FALSE,2019,Upper Primary (4-6),Middle,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,30.341920194456502,1671
BGD,FALSE,2019,Lower Secondary (7-9),Middle,Lower middle income,LMC,UNICEF_SA,South Asia,reading,84.2798263052104,1091
BGD,FALSE,2019,Lower Secondary (7-9),Middle,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,50.2319157383044,1094
BGD,FALSE,2019,Other,Middle,Lower middle income,LMC,UNICEF_SA,South Asia,reading,85.686491459474,61
BGD,FALSE,2019,Other,Middle,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,49.5673915927933,61
BGD,FALSE,2019,not in school current year,Fourth,Lower middle income,LMC,UNICEF_SA,South Asia,reading,20.650976976722298,287
BGD,FALSE,2019,not in school current year,Fourth,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,12.2470388084298,288
BGD,FALSE,2019,Primary (1-3),Fourth,Lower middle income,LMC,UNICEF_SA,South Asia,reading,24.8643246209236,1217
BGD,FALSE,2019,Primary (1-3),Fourth,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,10.8758117871336,1223
BGD,FALSE,2019,Upper Primary (4-6),Fourth,Lower middle income,LMC,UNICEF_SA,South Asia,reading,66.5965684375791,1328
BGD,FALSE,2019,Upper Primary (4-6),Fourth,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,35.1293544657004,1330
BGD,FALSE,2019,Lower Secondary (7-9),Fourth,Lower middle income,LMC,UNICEF_SA,South Asia,reading,83.50853163664131,1070
BGD,FALSE,2019,Lower Secondary (7-9),Fourth,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,53.06923731413799,1072
BGD,FALSE,2019,Other,Fourth,Lower middle income,LMC,UNICEF_SA,South Asia,reading,90.7346497505675,78
BGD,FALSE,2019,Other,Fourth,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,73.33980482619799,79
BGD,FALSE,2019,not in school current year,Richest,Lower middle income,LMC,UNICEF_SA,South Asia,reading,28.2001039036869,180
BGD,FALSE,2019,not in school current year,Richest,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,13.0910106652196,181
BGD,FALSE,2019,Primary (1-3),Richest,Lower middle income,LMC,UNICEF_SA,South Asia,reading,36.811642772847506,1040
BGD,FALSE,2019,Primary (1-3),Richest,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,19.4272750000099,1044
BGD,FALSE,2019,Upper Primary (4-6),Richest,Lower middle income,LMC,UNICEF_SA,South Asia,reading,73.47690763217089,1212
BGD,FALSE,2019,Upper Primary (4-6),Richest,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,41.6411071055565,1216
BGD,FALSE,2019,Lower Secondary (7-9),Richest,Lower middle income,LMC,UNICEF_SA,South Asia,reading,88.2367492866327,923
BGD,FALSE,2019,Lower Secondary (7-9),Richest,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,60.558481390873,924
BGD,FALSE,2019,Other,Richest,Lower middle income,LMC,UNICEF_SA,South Asia,reading,95.82049187568809,68
BGD,FALSE,2019,Other,Richest,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,72.774494651491,70
BGD,FALSE,2019,not in school current year,Rural,Lower middle income,LMC,UNICEF_SA,South Asia,reading,19.182471275797898,1575
BGD,FALSE,2019,not in school current year,Rural,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,12.0317285853029,1577
BGD,FALSE,2019,Primary (1-3),Rural,Lower middle income,LMC,UNICEF_SA,South Asia,reading,18.903993514309,5941
BGD,FALSE,2019,Primary (1-3),Rural,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,9.91967410024105,5962
BGD,FALSE,2019,Upper Primary (4-6),Rural,Lower middle income,LMC,UNICEF_SA,South Asia,reading,58.215023843375505,6303
BGD,FALSE,2019,Upper Primary (4-6),Rural,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,30.7303051104025,6328
BGD,FALSE,2019,Lower Secondary (7-9),Rural,Lower middle income,LMC,UNICEF_SA,South Asia,reading,83.1223765041904,3961
BGD,FALSE,2019,Lower Secondary (7-9),Rural,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,50.22086146275841,3971
BGD,FALSE,2019,Other,Rural,Lower middle income,LMC,UNICEF_SA,South Asia,reading,90.50648900192,221
BGD,FALSE,2019,Other,Rural,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,60.0810716341418,221
BGD,FALSE,2019,not in school current year,Urban,Lower middle income,LMC,UNICEF_SA,South Asia,reading,21.2173217892717,356
BGD,FALSE,2019,not in school current year,Urban,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,10.0340496542535,358
BGD,FALSE,2019,Primary (1-3),Urban,Lower middle income,LMC,UNICEF_SA,South Asia,reading,30.5059259315381,1403
BGD,FALSE,2019,Primary (1-3),Urban,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,14.40345682178,1411
BGD,FALSE,2019,Upper Primary (4-6),Urban,Lower middle income,LMC,UNICEF_SA,South Asia,reading,69.7962778691777,1426
BGD,FALSE,2019,Upper Primary (4-6),Urban,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,38.3517684067411,1431
BGD,FALSE,2019,Lower Secondary (7-9),Urban,Lower middle income,LMC,UNICEF_SA,South Asia,reading,85.8558075452709,1009
BGD,FALSE,2019,Lower Secondary (7-9),Urban,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,58.2490525584334,1012
BGD,FALSE,2019,Other,Urban,Lower middle income,LMC,UNICEF_SA,South Asia,reading,93.3726972440973,68
BGD,FALSE,2019,Other,Urban,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,79.4691233295866,71
BGD,FALSE,2019,not in school current year,Male,Lower middle income,LMC,UNICEF_SA,South Asia,reading,19.3405590673717,1288
BGD,FALSE,2019,not in school current year,Male,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,12.0705561547632,1290
BGD,FALSE,2019,Primary (1-3),Male,Lower middle income,LMC,UNICEF_SA,South Asia,reading,19.601409503205,3733
BGD,FALSE,2019,Primary (1-3),Male,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,10.8334256187797,3743
BGD,FALSE,2019,Upper Primary (4-6),Male,Lower middle income,LMC,UNICEF_SA,South Asia,reading,59.2584778767849,3764
BGD,FALSE,2019,Upper Primary (4-6),Male,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,32.9898541705383,3779
BGD,FALSE,2019,Lower Secondary (7-9),Male,Lower middle income,LMC,UNICEF_SA,South Asia,reading,83.9440776061345,2153
BGD,FALSE,2019,Lower Secondary (7-9),Male,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,53.315499795757205,2159
BGD,FALSE,2019,Other,Male,Lower middle income,LMC,UNICEF_SA,South Asia,reading,92.64278687966821,107
BGD,FALSE,2019,Other,Male,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,66.6372131967158,108
BGD,FALSE,2019,not in school current year,Female,Lower middle income,LMC,UNICEF_SA,South Asia,reading,20.1293783165167,643
BGD,FALSE,2019,not in school current year,Female,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,10.740601853587101,645
BGD,FALSE,2019,Primary (1-3),Female,Lower middle income,LMC,UNICEF_SA,South Asia,reading,23.1296160292315,3611
BGD,FALSE,2019,Primary (1-3),Female,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,10.875740128363,3630
BGD,FALSE,2019,Upper Primary (4-6),Female,Lower middle income,LMC,UNICEF_SA,South Asia,reading,61.5728550304657,3965
BGD,FALSE,2019,Upper Primary (4-6),Female,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,31.5399308876122,3980
BGD,FALSE,2019,Lower Secondary (7-9),Female,Lower middle income,LMC,UNICEF_SA,South Asia,reading,83.56693425575959,2817
BGD,FALSE,2019,Lower Secondary (7-9),Female,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,51.0303982929967,2824
BGD,FALSE,2019,Other,Female,Lower middle income,LMC,UNICEF_SA,South Asia,reading,90.40997898642989,182
BGD,FALSE,2019,Other,Female,Lower middle income,LMC,UNICEF_SA,South Asia,numeracy,64.39359603296741,184
BLR,FALSE,2019,not in school current year,All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,14.360464695403099,14
BLR,FALSE,2019,not in school current year,All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,3.22929478991243,14
BLR,FALSE,2019,Primary (1-3),All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,73.45121013820129,662
BLR,FALSE,2019,Primary (1-3),All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,53.097619839113094,662
BLR,FALSE,2019,Upper Primary (4-6),All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,86.6322232737396,617
BLR,FALSE,2019,Upper Primary (4-6),All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,80.0314789824883,617
BLR,FALSE,2019,Lower Secondary (7-9),All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,90.69431549855939,342
BLR,FALSE,2019,Lower Secondary (7-9),All,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,90.521066623519,342
BLR,FALSE,2019,not in school current year,Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,0,2
BLR,FALSE,2019,not in school current year,Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,76.7263755026988,2
BLR,FALSE,2019,Primary (1-3),Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,70.2633614555874,136
BLR,FALSE,2019,Primary (1-3),Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,38.0519457300692,136
BLR,FALSE,2019,Upper Primary (4-6),Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,76.3000804588125,97
BLR,FALSE,2019,Upper Primary (4-6),Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,numeracy,49.6500592743988,97
BLR,FALSE,2019,Lower Secondary (7-9),Poorest,Upper middle income,UMC,UNICEF_EECA,Eastern Europe and Central Asia,reading,84.9639952554496,70
